Id,Label
0,7.0
1,5.0
2,5.0
3,2.0
4,6.0
5,4.0
6,3.0
7,5.0
8,0.0
9,3.0
10,8.0
11,7.0
12,6.0
13,4.0
14,9.0
15,6.0
16,6.0
17,8.0
18,0.0
19,5.0
20,2.0
21,7.0
22,7.0
23,0.0
24,7.0
25,0.0
26,3.0
27,5.0
28,0.0
29,9.0
30,1.0
31,5.0
32,2.0
33,5.0
34,7.0
35,7.0
36,4.0
37,7.0
38,0.0
39,9.0
40,7.0
41,2.0
42,7.0
43,0.0
44,1.0
45,2.0
46,5.0
47,8.0
48,6.0
49,3.0
50,1.0
51,0.0
52,0.0
53,0.0
54,5.0
55,1.0
56,2.0
57,3.0
58,7.0
59,8.0
60,1.0
61,4.0
62,8.0
63,6.0
64,8.0
65,5.0
66,3.0
67,7.0
68,2.0
69,3.0
70,5.0
71,0.0
72,8.0
73,7.0
74,5.0
75,1.0
76,9.0
77,1.0
78,9.0
79,0.0
80,3.0
81,9.0
82,0.0
83,1.0
84,9.0
85,6.0
86,1.0
87,1.0
88,7.0
89,2.0
90,3.0
91,7.0
92,7.0
93,9.0
94,9.0
95,9.0
96,6.0
97,5.0
98,5.0
99,6.0
100,6.0
101,1.0
102,6.0
103,8.0
104,2.0
105,9.0
106,2.0
107,7.0
108,8.0
109,1.0
110,8.0
111,5.0
112,6.0
113,6.0
114,6.0
115,0.0
116,3.0
117,3.0
118,4.0
119,7.0
120,3.0
121,3.0
122,9.0
123,3.0
124,5.0
125,8.0
126,6.0
127,7.0
128,6.0
129,7.0
130,1.0
131,5.0
132,5.0
133,0.0
134,3.0
135,8.0
136,1.0
137,9.0
138,9.0
139,9.0
140,5.0
141,9.0
142,4.0
143,6.0
144,0.0
145,7.0
146,5.0
147,9.0
148,8.0
149,7.0
150,1.0
151,4.0
152,8.0
153,6.0
154,5.0
155,8.0
156,1.0
157,8.0
158,6.0
159,2.0
160,8.0
161,4.0
162,7.0
163,8.0
164,5.0
165,2.0
166,6.0
167,3.0
168,8.0
169,5.0
170,0.0
171,1.0
172,1.0
173,8.0
174,0.0
175,2.0
176,0.0
177,1.0
178,7.0
179,6.0
180,8.0
181,5.0
182,3.0
183,9.0
184,9.0
185,5.0
186,9.0
187,2.0
188,8.0
189,8.0
190,3.0
191,5.0
192,1.0
193,6.0
194,2.0
195,6.0
196,0.0
197,4.0
198,5.0
199,6.0
200,5.0
201,4.0
202,6.0
203,1.0
204,3.0
205,2.0
206,9.0
207,4.0
208,8.0
209,8.0
210,6.0
211,7.0
212,5.0
213,1.0
214,9.0
215,2.0
216,5.0
217,4.0
218,3.0
219,7.0
220,9.0
221,4.0
222,0.0
223,3.0
224,7.0
225,5.0
226,2.0
227,2.0
228,4.0
229,7.0
230,8.0
231,0.0
232,2.0
233,5.0
234,7.0
235,3.0
236,5.0
237,0.0
238,2.0
239,8.0
240,9.0
241,6.0
242,1.0
243,0.0
244,0.0
245,6.0
246,8.0
247,5.0
248,3.0
249,2.0
250,1.0
251,5.0
252,6.0
253,2.0
254,6.0
255,1.0
256,4.0
257,3.0
258,3.0
259,7.0
260,5.0
261,3.0
262,8.0
263,1.0
264,8.0
265,9.0
266,2.0
267,4.0
268,1.0
269,6.0
270,4.0
271,7.0
272,8.0
273,2.0
274,9.0
275,6.0
276,7.0
277,9.0
278,8.0
279,0.0
280,1.0
281,0.0
282,5.0
283,2.0
284,3.0
285,0.0
286,7.0
287,2.0
288,4.0
289,1.0
290,5.0
291,7.0
292,4.0
293,5.0
294,2.0
295,5.0
296,4.0
297,9.0
298,8.0
299,6.0
300,8.0
301,0.0
302,1.0
303,6.0
304,4.0
305,3.0
306,7.0
307,9.0
308,6.0
309,2.0
310,9.0
311,6.0
312,9.0
313,5.0
314,2.0
315,9.0
316,0.0
317,8.0
318,3.0
319,3.0
320,8.0
321,1.0
322,7.0
323,8.0
324,6.0
325,5.0
326,4.0
327,1.0
328,7.0
329,2.0
330,5.0
331,9.0
332,2.0
333,1.0
334,5.0
335,7.0
336,9.0
337,0.0
338,1.0
339,0.0
340,7.0
341,0.0
342,4.0
343,3.0
344,1.0
345,5.0
346,6.0
347,5.0
348,4.0
349,3.0
350,6.0
351,2.0
352,4.0
353,3.0
354,4.0
355,5.0
356,0.0
357,2.0
358,9.0
359,6.0
360,1.0
361,5.0
362,1.0
363,5.0
364,4.0
365,5.0
366,9.0
367,5.0
368,5.0
369,7.0
370,1.0
371,2.0
372,6.0
373,0.0
374,1.0
375,9.0
376,5.0
377,8.0
378,1.0
379,8.0
380,7.0
381,6.0
382,1.0
383,8.0
384,5.0
385,2.0
386,4.0
387,5.0
388,1.0
389,7.0
390,0.0
391,6.0
392,5.0
393,7.0
394,5.0
395,7.0
396,7.0
397,5.0
398,6.0
399,2.0
400,5.0
401,8.0
402,7.0
403,3.0
404,2.0
405,7.0
406,4.0
407,5.0
408,0.0
409,6.0
410,9.0
411,9.0
412,5.0
413,8.0
414,9.0
415,4.0
416,0.0
417,8.0
418,3.0
419,0.0
420,8.0
421,8.0
422,8.0
423,1.0
424,0.0
425,9.0
426,8.0
427,2.0
428,2.0
429,0.0
430,1.0
431,5.0
432,4.0
433,8.0
434,0.0
435,7.0
436,0.0
437,7.0
438,6.0
439,7.0
440,8.0
441,3.0
442,0.0
443,9.0
444,3.0
445,9.0
446,3.0
447,9.0
448,0.0
449,4.0
450,5.0
451,3.0
452,1.0
453,5.0
454,7.0
455,1.0
456,0.0
457,9.0
458,4.0
459,2.0
460,5.0
461,7.0
462,7.0
463,5.0
464,7.0
465,5.0
466,3.0
467,5.0
468,6.0
469,3.0
470,1.0
471,8.0
472,7.0
473,2.0
474,1.0
475,8.0
476,8.0
477,2.0
478,7.0
479,6.0
480,3.0
481,4.0
482,2.0
483,3.0
484,6.0
485,3.0
486,1.0
487,6.0
488,4.0
489,1.0
490,0.0
491,1.0
492,7.0
493,9.0
494,0.0
495,3.0
496,8.0
497,1.0
498,1.0
499,9.0
500,5.0
501,3.0
502,0.0
503,2.0
504,8.0
505,7.0
506,3.0
507,6.0
508,3.0
509,8.0
510,0.0
511,1.0
512,1.0
513,9.0
514,7.0
515,9.0
516,8.0
517,7.0
518,7.0
519,6.0
520,5.0
521,3.0
522,5.0
523,9.0
524,3.0
525,6.0
526,5.0
527,3.0
528,7.0
529,7.0
530,3.0
531,6.0
532,6.0
533,9.0
534,1.0
535,9.0
536,6.0
537,6.0
538,5.0
539,0.0
540,8.0
541,3.0
542,4.0
543,6.0
544,3.0
545,0.0
546,5.0
547,5.0
548,1.0
549,7.0
550,6.0
551,1.0
552,5.0
553,1.0
554,8.0
555,6.0
556,6.0
557,3.0
558,6.0
559,9.0
560,8.0
561,1.0
562,6.0
563,7.0
564,1.0
565,8.0
566,5.0
567,1.0
568,4.0
569,8.0
570,0.0
571,1.0
572,9.0
573,2.0
574,2.0
575,2.0
576,7.0
577,0.0
578,3.0
579,6.0
580,8.0
581,7.0
582,7.0
583,9.0
584,8.0
585,6.0
586,1.0
587,1.0
588,3.0
589,5.0
590,5.0
591,9.0
592,9.0
593,1.0
594,7.0
595,7.0
596,2.0
597,7.0
598,7.0
599,5.0
600,3.0
601,7.0
602,0.0
603,0.0
604,3.0
605,6.0
606,3.0
607,4.0
608,4.0
609,7.0
610,8.0
611,9.0
612,5.0
613,1.0
614,6.0
615,9.0
616,1.0
617,0.0
618,7.0
619,9.0
620,2.0
621,3.0
622,7.0
623,8.0
624,2.0
625,1.0
626,6.0
627,0.0
628,0.0
629,7.0
630,2.0
631,2.0
632,4.0
633,0.0
634,5.0
635,2.0
636,5.0
637,3.0
638,5.0
639,2.0
640,5.0
641,9.0
642,0.0
643,7.0
644,1.0
645,2.0
646,0.0
647,6.0
648,6.0
649,8.0
650,1.0
651,0.0
652,7.0
653,0.0
654,5.0
655,1.0
656,1.0
657,6.0
658,6.0
659,5.0
660,7.0
661,6.0
662,8.0
663,8.0
664,1.0
665,8.0
666,7.0
667,5.0
668,6.0
669,0.0
670,9.0
671,8.0
672,7.0
673,1.0
674,8.0
675,4.0
676,2.0
677,5.0
678,6.0
679,2.0
680,7.0
681,0.0
682,5.0
683,5.0
684,1.0
685,8.0
686,6.0
687,7.0
688,5.0
689,8.0
690,2.0
691,7.0
692,9.0
693,2.0
694,8.0
695,6.0
696,2.0
697,1.0
698,4.0
699,7.0
700,5.0
701,1.0
702,3.0
703,8.0
704,9.0
705,6.0
706,6.0
707,3.0
708,7.0
709,2.0
710,7.0
711,7.0
712,7.0
713,3.0
714,0.0
715,6.0
716,4.0
717,8.0
718,6.0
719,0.0
720,6.0
721,2.0
722,3.0
723,5.0
724,1.0
725,9.0
726,1.0
727,1.0
728,0.0
729,1.0
730,9.0
731,5.0
732,3.0
733,5.0
734,5.0
735,1.0
736,0.0
737,0.0
738,7.0
739,6.0
740,0.0
741,6.0
742,6.0
743,7.0
744,1.0
745,3.0
746,7.0
747,4.0
748,7.0
749,3.0
750,4.0
751,8.0
752,0.0
753,2.0
754,3.0
755,2.0
756,7.0
757,7.0
758,1.0
759,6.0
760,8.0
761,9.0
762,4.0
763,1.0
764,8.0
765,4.0
766,5.0
767,1.0
768,5.0
769,4.0
770,9.0
771,8.0
772,3.0
773,5.0
774,0.0
775,4.0
776,7.0
777,5.0
778,8.0
779,5.0
780,5.0
781,6.0
782,9.0
783,5.0
784,7.0
785,7.0
786,5.0
787,8.0
788,8.0
789,0.0
790,7.0
791,4.0
792,4.0
793,3.0
794,7.0
795,5.0
796,0.0
797,6.0
798,5.0
799,5.0
800,9.0
801,7.0
802,7.0
803,6.0
804,6.0
805,9.0
806,7.0
807,1.0
808,2.0
809,0.0
810,5.0
811,9.0
812,7.0
813,6.0
814,6.0
815,7.0
816,0.0
817,5.0
818,5.0
819,7.0
820,1.0
821,9.0
822,4.0
823,7.0
824,0.0
825,6.0
826,7.0
827,3.0
828,8.0
829,8.0
830,8.0
831,8.0
832,5.0
833,1.0
834,1.0
835,7.0
836,6.0
837,5.0
838,0.0
839,8.0
840,6.0
841,6.0
842,7.0
843,3.0
844,3.0
845,3.0
846,4.0
847,0.0
848,6.0
849,8.0
850,1.0
851,8.0
852,8.0
853,5.0
854,2.0
855,8.0
856,9.0
857,0.0
858,5.0
859,8.0
860,5.0
861,8.0
862,5.0
863,9.0
864,2.0
865,5.0
866,5.0
867,5.0
868,0.0
869,0.0
870,2.0
871,5.0
872,5.0
873,3.0
874,9.0
875,9.0
876,1.0
877,7.0
878,6.0
879,8.0
880,0.0
881,0.0
882,9.0
883,7.0
884,9.0
885,5.0
886,5.0
887,2.0
888,5.0
889,4.0
890,0.0
891,6.0
892,9.0
893,8.0
894,6.0
895,8.0
896,1.0
897,0.0
898,9.0
899,5.0
900,4.0
901,5.0
902,1.0
903,9.0
904,1.0
905,0.0
906,5.0
907,1.0
908,1.0
909,9.0
910,9.0
911,5.0
912,5.0
913,7.0
914,4.0
915,9.0
916,5.0
917,5.0
918,6.0
919,1.0
920,8.0
921,7.0
922,2.0
923,8.0
924,5.0
925,0.0
926,1.0
927,7.0
928,0.0
929,0.0
930,4.0
931,6.0
932,8.0
933,8.0
934,2.0
935,1.0
936,7.0
937,6.0
938,9.0
939,5.0
940,1.0
941,7.0
942,1.0
943,7.0
944,0.0
945,9.0
946,6.0
947,1.0
948,0.0
949,2.0
950,2.0
951,1.0
952,8.0
953,0.0
954,8.0
955,9.0
956,7.0
957,3.0
958,9.0
959,1.0
960,5.0
961,9.0
962,1.0
963,5.0
964,3.0
965,9.0
966,4.0
967,1.0
968,9.0
969,8.0
970,9.0
971,3.0
972,1.0
973,7.0
974,4.0
975,6.0
976,3.0
977,7.0
978,5.0
979,8.0
980,5.0
981,4.0
982,5.0
983,9.0
984,2.0
985,8.0
986,9.0
987,0.0
988,8.0
989,4.0
990,1.0
991,1.0
992,1.0
993,1.0
994,9.0
995,3.0
996,7.0
997,1.0
998,1.0
999,8.0
1000,7.0
1001,9.0
1002,0.0
1003,4.0
1004,1.0
1005,7.0
1006,5.0
1007,2.0
1008,9.0
1009,4.0
1010,7.0
1011,2.0
1012,6.0
1013,9.0
1014,8.0
1015,6.0
1016,8.0
1017,4.0
1018,4.0
1019,8.0
1020,6.0
1021,0.0
1022,0.0
1023,7.0
1024,6.0
1025,3.0
1026,2.0
1027,6.0
1028,1.0
1029,1.0
1030,2.0
1031,9.0
1032,0.0
1033,9.0
1034,5.0
1035,9.0
1036,2.0
1037,2.0
1038,9.0
1039,3.0
1040,4.0
1041,2.0
1042,5.0
1043,5.0
1044,8.0
1045,9.0
1046,1.0
1047,7.0
1048,0.0
1049,5.0
1050,8.0
1051,2.0
1052,1.0
1053,5.0
1054,0.0
1055,0.0
1056,0.0
1057,1.0
1058,4.0
1059,3.0
1060,4.0
1061,5.0
1062,2.0
1063,4.0
1064,7.0
1065,5.0
1066,7.0
1067,6.0
1068,7.0
1069,1.0
1070,9.0
1071,4.0
1072,8.0
1073,5.0
1074,4.0
1075,0.0
1076,9.0
1077,0.0
1078,3.0
1079,8.0
1080,7.0
1081,5.0
1082,3.0
1083,3.0
1084,3.0
1085,5.0
1086,5.0
1087,3.0
1088,4.0
1089,5.0
1090,3.0
1091,5.0
1092,1.0
1093,7.0
1094,1.0
1095,5.0
1096,3.0
1097,1.0
1098,5.0
1099,2.0
1100,8.0
1101,4.0
1102,5.0
1103,5.0
1104,2.0
1105,6.0
1106,3.0
1107,9.0
1108,1.0
1109,1.0
1110,4.0
1111,8.0
1112,8.0
1113,3.0
1114,2.0
1115,2.0
1116,4.0
1117,5.0
1118,4.0
1119,8.0
1120,1.0
1121,3.0
1122,0.0
1123,8.0
1124,6.0
1125,1.0
1126,7.0
1127,0.0
1128,0.0
1129,8.0
1130,6.0
1131,0.0
1132,3.0
1133,5.0
1134,9.0
1135,3.0
1136,7.0
1137,2.0
1138,9.0
1139,8.0
1140,5.0
1141,5.0
1142,5.0
1143,0.0
1144,1.0
1145,5.0
1146,9.0
1147,9.0
1148,8.0
1149,5.0
1150,0.0
1151,4.0
1152,7.0
1153,9.0
1154,9.0
1155,2.0
1156,7.0
1157,2.0
1158,1.0
1159,5.0
1160,0.0
1161,7.0
1162,6.0
1163,2.0
1164,5.0
1165,8.0
1166,5.0
1167,1.0
1168,2.0
1169,6.0
1170,5.0
1171,2.0
1172,0.0
1173,9.0
1174,0.0
1175,3.0
1176,4.0
1177,4.0
1178,6.0
1179,4.0
1180,9.0
1181,1.0
1182,8.0
1183,8.0
1184,1.0
1185,9.0
1186,2.0
1187,8.0
1188,2.0
1189,9.0
1190,7.0
1191,6.0
1192,7.0
1193,1.0
1194,2.0
1195,3.0
1196,9.0
1197,7.0
1198,9.0
1199,8.0
1200,1.0
1201,5.0
1202,5.0
1203,1.0
1204,4.0
1205,7.0
1206,9.0
1207,7.0
1208,9.0
1209,5.0
1210,2.0
1211,6.0
1212,9.0
1213,5.0
1214,7.0
1215,3.0
1216,6.0
1217,4.0
1218,3.0
1219,8.0
1220,7.0
1221,1.0
1222,9.0
1223,9.0
1224,5.0
1225,1.0
1226,5.0
1227,8.0
1228,9.0
1229,1.0
1230,2.0
1231,8.0
1232,6.0
1233,6.0
1234,6.0
1235,0.0
1236,5.0
1237,1.0
1238,1.0
1239,0.0
1240,0.0
1241,8.0
1242,0.0
1243,9.0
1244,8.0
1245,9.0
1246,4.0
1247,7.0
1248,3.0
1249,8.0
1250,9.0
1251,8.0
1252,7.0
1253,7.0
1254,0.0
1255,3.0
1256,2.0
1257,6.0
1258,9.0
1259,9.0
1260,7.0
1261,8.0
1262,5.0
1263,7.0
1264,9.0
1265,6.0
1266,1.0
1267,3.0
1268,1.0
1269,1.0
1270,9.0
1271,8.0
1272,2.0
1273,4.0
1274,8.0
1275,8.0
1276,6.0
1277,7.0
1278,1.0
1279,0.0
1280,2.0
1281,0.0
1282,8.0
1283,5.0
1284,0.0
1285,9.0
1286,3.0
1287,9.0
1288,4.0
1289,6.0
1290,3.0
1291,7.0
1292,3.0
1293,9.0
1294,2.0
1295,3.0
1296,7.0
1297,0.0
1298,9.0
1299,3.0
1300,1.0
1301,6.0
1302,9.0
1303,8.0
1304,8.0
1305,8.0
1306,4.0
1307,2.0
1308,9.0
1309,9.0
1310,0.0
1311,1.0
1312,7.0
1313,7.0
1314,1.0
1315,5.0
1316,8.0
1317,5.0
1318,4.0
1319,5.0
1320,9.0
1321,3.0
1322,7.0
1323,6.0
1324,3.0
1325,2.0
1326,9.0
1327,9.0
